"A6_bulk_NoDrug" "C10_bulk_NoDrug"
"RP11-536C10.16" 0 0
"TMEM168" 28.2451831113904 27.8976108841234
"RP5-1125A11.4" 0 0.0739989678623963
"CTA-360L10.1" 0 0.0739989678623963
"RPL26P30" 8.14618488657351 7.17789988265244
"OR5BJ1P" 0 0
"RP11-393N4.2" 7.08032892010595 7.843890593414
"AC004051.2" 0.0761325690333973 0
"NCBP2-AS1" 0 0.147997935724793
"HSP90AB6P" 0 0
"AKR1B1P7" 6.54740093687217 6.36391123616608
"HNRNPLP2" 58.2414153105489 54.8332351860356
"USP39" 133.688791222646 162.13173858651
"GPR34" 0 0.0739989678623963
"RP5-1174J21.1" 0 0
"NR2F1" 3.95889358973666 1.25798245366074
"RP11-16B9.1" 0 0
"FAM90A17P" 0 0
"ZDHHC21" 7.30872662720614 3.40395252167023
"RP4-665J23.1" 13.3993321498779 12.505825568745
"PRDX2P3" 0 0
"CD28" 0 0
"TXN2" 134.297851774913 149.625913017765
"PTP4A1P5" 0 0
"AF096876.1" 0 0
"RP11-556O15.1" 0 0
"NDST3" 0.0761325690333973 0.0739989678623963
"OR11H7" 0 0
"RP11-435I10.5" 0 0
"SIRPB2" 0 0
"THBS1" 26.0373386094219 12.5798245366074
"GRM2" 0.152265138066795 0.147997935724793
"NPIPB6" 0 0
"MTHFD2L" 1.37038624260115 2.51596490732147
"RP11-35G9.5" 0 0
"IGHV3-43" 0 0
"FAM90A8P" 0 0
"BSCL2" 11.0392225098426 7.76989162555161
"RP5-831C21.1" 0 0
"LRP1B" 0 0.0739989678623963
"LINC00298" 0 0
"AC067940.1" 0 0
"RP11-1379J22.2" 0.228397707100192 0.369994839311981
"AC007274.5" 0 0
"HERC4" 33.5744629437282 29.1555933377841
"IGHV3-42" 0 0
"PML" 84.126488781904 72.2969916015611
"RP11-626H12.2" 0 0
"U91324.1" 0 0
"RP4-673D20.5" 0 0
"MYEF2" 14.2367904092453 11.1738441472218
"RP11-35G9.3" 2.20784450196852 2.73796181090866
"FLJ43879" 0 0
"MED13" 74.9905804978963 83.5448347166454
"TBX5" 0 0
"BRINP3" 0 0
"RP11-2E11.6" 0 0
"RP11-580I1.1" 0 0
"CCZ1" 1.44651881163455 1.62797729297272
"AC004453.8" 31.5950161488599 41.2174250993547
"RP11-538D16.2" 0.304530276133589 0.0739989678623963
"SELT" 29.8439670610917 32.7075437951791
"ODC1" 74.4576525146626 107.668498239787
"RP11-390P2.2" 1.06585596646756 2.0719711001471
"CST2P1" 0 0
"RP11-239A17.1" 0 0
"TSTA3" 147.849449062858 103.376558103768
"PRDX4" 129.653765063876 86.2087975596916
"KRBOX1" 1.14198853550096 1.40598038938553
"EXOSC3P1" 0.228397707100192 0.665990710761566
"FAM196B" 2.20784450196852 0.369994839311981
"AC007238.1" 20.5557936390173 15.9837770582776
"TPST2P1" 0 0.0739989678623963
"RP11-653J6.1" 0 0
"RP11-559N14.6" 0 0
"TADA2B" 24.8192175048875 29.0075954020593
"RP4-734G22.3" 0 0
"RP11-157E21.2" 0 0
"PRR23A" 0 0
"RP11-719C20.1" 0 0
"LENEP" 0.0761325690333973 0
"RP11-393B14.2" 0 0
"RP11-547I7.1" 0 0
"TMEM169" 4.72021928007063 3.40395252167023
"RP11-354P11.8" 0 0
"RP11-136C24.1" 0.152265138066795 0.517992775036774
"AC016735.1" 0 0
"S100Z" 0 0
"PLCG1" 285.344868737173 372.73280112289
"RP3-431P23.2" 0 0
"RP11-16L14.2" 0 0
"RP11-545A16.4" 0.304530276133589 0.295995871449585
"RP11-364B14.1" 0 0
"MTMR9" 16.5207674802472 14.6517956367545
"RP11-68I3.11" 0.0761325690333973 0.295995871449585
"CSNK1A1P1" 0.989723397434165 0.665990710761566
"RP11-297K7.1" 0.609060552267178 1.03598555007355
"RP11-338L22.3" 0 0.147997935724793
"RP11-807H22.7" 0 0
"TWIST2" 0 0.59199174289917
"HNRNPA3P3" 0.0761325690333973 0.0739989678623963
"RP11-807H22.6" 0 0.221996903587189
"PRR23C" 0 0
"RP11-492I2.1" 0 0
"RP13-379L11.3" 0 0
"BTBD6" 52.0746772188438 68.0790504334046
"AMMECR1LP1" 0 0
"CYCSP4" 0 0.0739989678623963
"AC016735.2" 0 0
"RP11-531F16.4" 0 0
"LSM14B" 114.351118688163 161.613745811473
"RP11-351E7.2" 0 0
"RP11-225N10.3" 0 0
"BAIAP2L2" 2.7407724852023 7.25189885051483
"SLC26A11" 72.9350011339946 81.1768677450487
"IER2" 37.9901519476653 34.0395252167023
"RP11-515C16.7" 0 0
"FAM53B-AS1" 0 0
"RP11-404J23.1" 0 0
"NCOA3" 28.549713387524 34.0395252167023
"CYP4F3" 0 0
"IGKV1-32" 0 0
"PTOV1-AS1" 5.25314726330441 3.55195045739502
"AMHR2" 1.75104908776814 0.147997935724793
"RP11-812E19.12" 0 0
"RP11-345I18.6" 0 0
"SRGAP3-AS1" 0 0
"CTA-228A9.3" 0.228397707100192 0.0739989678623963
"RP11-201O14.1" 0 0
"DNMBP-AS1" 0 0
"AC003002.6" 0.0761325690333973 0
"RP11-355B11.2" 1.44651881163455 1.9239731644223
"FXYD5" 287.324315532041 153.251862443023
"ANTXRLP1" 0 0
"HGF" 0 0.295995871449585
"AGPAT2" 106.509464077723 127.722218530496
"ASL" 33.1938000985612 38.1094684491341
"RP11-475I24.3" 0 0
"RP11-387H17.6" 0 0.147997935724793
"OR51B4" 0 0
"TRAM1" 126.303932026406 96.6426520282895
"BNIPL" 0.532927983233781 0.295995871449585
"IQGAP2" 0.685193121300576 1.10998451793594
"RP11-651P23.5" 0 0.0739989678623963
"CTD-2351A8.1" 0 0
"GPHB5" 0 0
"RBPJP6" 0 0
"COPS5" 49.7145675788084 50.2452991785671
"RP11-646E18.4" 0 0
"MTCO3P31" 0 0
"MTATP6P31" 0 0
"DDX20" 32.8131372533942 38.7014601920332
"CTC-501O10.1" 0 0
"PPAT" 28.930376232691 45.4353662675113
"ZNF17" 2.43624220906871 1.9239731644223
"HBG1" 0 0
"SETD7" 47.4305905078065 44.6953765888873
"RP11-342I1.2" 0.152265138066795 0.0739989678623963
"OR51B3P" 0 0
"ACSM2A" 0 0
"LINC01160" 0.0761325690333973 0
"GAPDHP29" 0 0.221996903587189
"PPP1CC" 159.269334417867 153.103864507298
"CNTD1" 1.14198853550096 0.887987614348755
"RP11-173A16.2" 0 0
"RP5-862P8.3" 0 0
"TMEM144" 7.91778717947332 6.80790504334046
"TMED2" 120.441724210835 111.220448697182
"DAB1" 0 0
"RP11-764I5.1" 0 0
"SCHIP1" 0.228397707100192 0.0739989678623963
"AF011889.5" 0.304530276133589 0.369994839311981
"RPS15AP16" 0.152265138066795 0
"RP11-564D11.3" 3.80662845166986 2.36796697159668
"CXCL17" 0 0
"SPRR2B" 0 0
"BZW1P2" 15.6833092208798 15.9837770582776
"RP11-96F8.1" 0 0
"XX-C2158C12.1" 0 0
"OR5K3" 0 0
"OR5H4P" 0 0
"CFL1P1" 0.609060552267178 0.221996903587189
"RP5-845O24.8" 0 0
"CHEK2P5" 0 0.0739989678623963
"ZAP70" 0.380662845166987 0.0739989678623963
"ATAD1" 45.4511437129382 40.8474302600427
"RPL5P23" 0.532927983233781 0.369994839311981
"ZNF808" 0 3.77394736098221
"CTD-2210P24.6" 0 0
"ST7L" 12.9425367356775 10.5078534364603
"DAP3P2" 1.52265138066795 2.29396800373428
"RP11-305E17.4" 0 0
"RP11-48G14.1" 0.152265138066795 0
"NT5M" 25.5044106261881 25.7516408161139
"RASGRP3" 4.41568900393704 1.77597522869751
"SHC1" 127.369787992874 111.590443536494
"RP11-138C24.2" 0 0
"MTFR1" 55.0438474111463 61.7891381651009
"GRK5" 23.9817592455202 23.6056707481044
"UTP14A" 30.2246299062587 27.5276160448114
"GS1-388B5.1" 0 0
"RP11-598F17.2" 0 0
"CTD-2047H16.4" 1.90331422583493 1.33198142152313
"RP11-77G22.2" 0 0
"RP11-319G9.3" 0 0
"ALKBH2" 22.230710157752 21.7556965515445
"DDX56" 103.08349847122 122.172295940816
"CD34" 0.152265138066795 0
"RP11-672A2.3" 0 0
"RP11-661G16.2" 0 0
"ABCC6" 0.152265138066795 0.369994839311981
"AC006445.7" 0 0
"RPL30" 585.078793021658 450.135721506956
"CTD-2130F23.1" 0 0
"ZNF404" 1.06585596646756 0.295995871449585
"NPM1P11" 0.0761325690333973 0
"NUTM2A" 0.152265138066795 0.0739989678623963
"SBK2" 0 0
"NPSR1-AS1" 0 0
"RRP36" 35.5539097385965 35.3715066382254
"RP4-712E4.1" 0 0
"RP11-501C14.6" 0 0.0739989678623963
"AC090044.2" 0 0
"RP5-1170K4.7" 0 0
"CYP27C1" 2.13171193293512 1.33198142152313
"RBMY2DP" 0 0
"CTD-2061E19.1" 0.0761325690333973 0.147997935724793
"XXbac-BPG181B23.7" 0.609060552267178 0.517992775036774
"RPL7AP56" 0 0
"RP11-82H13.2" 5.10088212523762 4.66193497533096
"RP11-500K19.1" 0 0
"RP11-168E17.1" 0 0
"ADAM5" 0 0
"HABP2" 0 0
"TBX15" 0 0
"RP11-354P11.4" 0 0
"TCEB2P4" 0 0
"RP11-8L18.3" 0 0
"SLC13A4" 0.685193121300576 0.665990710761566
"GS1-600G8.5" 0 0
"PANK3" 97.6019535008153 85.3948089132053
"RPS12P31" 0.304530276133589 0.369994839311981
"RP11-112L6.2" 0 0
"EMD" 126.912992578673 161.391748907886
"KB-1568E2.1" 0 0
"OR5H1" 0 0
"FAM65B" 41.0354547090011 21.9776934551317
"PLEKHN1" 6.62353350590557 10.7298503400475
"SLC9A6" 17.7388885847816 15.317786347516
"PIGN" 34.0312583579286 23.0876779730676
"GREM1" 0 0
"IGHV3-11" 0 0
"AC004987.9" 6.09060552267178 4.73593394319336
"CES1P1" 0 0
"ZNF74" 49.1816395955747 67.2650617869182
"RPL27AP5" 0.228397707100192 0.295995871449585
"RP11-167B3.1" 0 0
"RBMS2P1" 1.52265138066795 1.18398348579834
"RP11-178F10.1" 0 0
"RP11-259G18.2" 0.228397707100192 0.295995871449585
"RP11-307F22.2" 0 0
"RP1-18D14.7" 0 0
"LINC00567" 0 0
"PTGFRN" 239.284664471968 262.548337975782
"CTC-436P18.1" 0.152265138066795 0
"NUDT7" 1.06585596646756 1.03598555007355
"EIF4H" 261.51537462972 337.435293452527
"PITPNM1" 67.45345616359 73.4069761194971
"CTB-50L17.2" 0 0.295995871449585
"PKMP1" 70.4226263558925 62.0111350686881
"RP11-201K10.3" 0 0
"CYP11B2" 0 0
"RP11-297C4.3" 0 0
"RP1-273G13.2" 2.96917019230249 2.81196077877106
"RP11-98D18.16" 0 0
"RP5-1069C8.3" 0 0
"ZWILCH" 27.1031945758894 26.0476366875635
"HNRNPDP2" 0 0.147997935724793
"RP1-298M8.1" 0 0
"CTD-2555A7.3" 0.913590828400768 0.665990710761566
"CABYRP1" 0 0
"TOR1A" 29.4633042159248 38.7014601920332
"RP11-96C23.14" 0 0
"PRR21" 0 0
"TMEM171" 0 0.295995871449585
"RP11-317N12.1" 0 0
"UTS2B" 0.0761325690333973 0
"RP11-355O1.7" 0 0
"RP11-359E3.4" 3.34983303746948 1.9239731644223
"CACNG5" 0 0
"CTD-2266L18.1" 0 0
"FAM171B" 10.8108248027424 11.2478431150842
"NCR2" 0 0
"AC011516.1" 0 0
"CHRFAM7A" 0.152265138066795 0.665990710761566
"FOXD4L1" 0.0761325690333973 0.0739989678623963
"XXbac-BPG299F13.17" 0.685193121300576 0.221996903587189
"RP11-382B18.3" 0 0
"ZNF852" 2.43624220906871 2.95995871449585
"NUAK1" 0.83745825936737 2.95995871449585
"RP11-50B3.2" 0 0
"KRT87P" 0 0
"IDH2" 76.9700272927647 48.7653198213191
"CTC-260F20.3" 0 0
"RP11-1020A11.1" 0.228397707100192 0.369994839311981
"RP11-1021N1.1" 0 0
"AC009237.4" 0 0
"IGHV3OR16-6" 0 0
"PAPPA-AS1" 0 0
"RP11-45A16.4" 0 0
"PAPPA-AS2" 0 0
"MACROD2-IT1" 0 0
"ENSAP1" 0 0
"AC016735.3" 0 0
"AC018685.1" 0 0
"HBD" 0.0761325690333973 0
"EFNA5" 28.4735808184906 7.32589781837723
"ZNF827" 21.5455170364514 15.9097780904152
"ANXA8L1" 0 0
"CTD-2193P3.1" 0 0
"RP11-219G10.1" 4.56795414200384 4.88393187891815
"RP11-180I4.1" 0 0
"AC017002.1" 0 0
"RP11-751L19.1" 0 0
"GOLGA2P1" 0.913590828400768 0.665990710761566
"RP11-578F21.9" 0.152265138066795 0.147997935724793
"TCEAL7" 0 0
"TRAPPC2P10" 0 0
"RP11-497J7.4" 0 0
"DDX11L10" 0 0
"RP11-51P8.1" 0 0
"CLDN24" 0.0761325690333973 0
"TCF12" 56.1097033776138 46.9893445926216
"SRP14" 119.375868244367 92.2027139565457
"KIAA0196-AS1" 0.304530276133589 0.0739989678623963
"KIF20B" 38.523079930899 40.4774354207307
"POLL" 24.5908197977873 21.2377037765077
"NDUFB1P2" 0 0
"KRTAP6-1" 0 0
"RPS6KA2" 65.7024070758219 78.3649069662776
"HS6ST1P1" 0.380662845166987 0.59199174289917
"GS1-410F4.5" 0 0
"LINC01479" 0 0
"RP11-744J10.2" 0 0
"COX5BP3" 0 0.0739989678623963
"HIST1H2BPS1" 0 0
"CICP13" 0 0
"EFNB2" 4.56795414200384 7.62189368982681
"EMC3" 30.7575578894925 39.2934519349324
"NIPSNAP3B" 0.685193121300576 0.221996903587189
"LA16c-23H5.4" 0 0
"SMPDL3A" 13.3231995808445 13.8378069902681
"PRORSD1P" 2.51237477810211 1.47997935724793
"ZZZ3" 58.7743432937827 64.2311041045599
"IL17F" 0 0
"PHAX" 43.8523597632368 35.297507670363
"TRBV6-6" 0 0
"CTB-31O20.8" 1.06585596646756 0.961986582211151
"SLC25A6P5" 0 0
"LYPLA2P3" 0 0
"DPP7" 356.300423076299 316.937579354643
"RP11-800A3.3" 0 0
"KLHL9" 32.6608721153274 19.239731644223
"EFCAB2" 2.28397707100192 2.44196593945908
"FYN" 69.9658309416921 67.8570535298174
"FIGF" 0.0761325690333973 0.147997935724793
"LINC01375" 0 0
"COQ10BP2" 0.228397707100192 0
"CXorf38" 13.7038624260115 12.0618317615706
"RP11-747D18.1" 0 0
"SH3GL1P2" 0.532927983233781 0.295995871449585
"PRRX2" 0 0.0739989678623963
"RP11-533O20.2" 0 0.0739989678623963
"RP11-703I16.3" 0.152265138066795 0
"SPATS2" 65.6262745067885 58.0891897719811
"GOLGA2P9" 0 0
"HMGN2P22" 0 0
"EIF4E1B" 0.0761325690333973 0
"DOCK4" 29.9200996301251 21.9776934551317
"AC007563.4" 0 0
"POM121B" 3.57823074456967 4.51393703960617
"PPP1R3D" 17.9672862918818 27.0096232697746
"POC5" 11.3437527859762 11.5438389865338
"OLFML3" 1.44651881163455 0.147997935724793
"CPSF1P1" 4.56795414200384 3.77394736098221
"CTB-23I7.1" 0 0
"ITIH3" 0 0
"RP11-644F5.16" 0 0
"KCTD16" 0.152265138066795 0
"MIR1539" 0 0.221996903587189
"TMEM167A" 53.2927983233781 39.5154488385196
"AC007292.6" 0 0.443993807174378
"REV3L-IT1" 0.0761325690333973 0
"RP11-210L7.1" 0 0
"NPTXR" 8.67911286980729 35.7415014775374
"PFN3" 0 0
"CCDC58P3" 0.532927983233781 0.887987614348755
"TCEAL3" 13.1709344427777 9.02787407921234
"LINC00378" 0 0
"RP11-425D10.1" 0 0
"RP11-1072C15.7" 0 0
"AAMDC" 13.0186693047109 6.36391123616608
"RP11-284F21.11" 0 0
"RP11-366H4.3" 0 0
"RP13-942N8.1" 3.73049588263647 1.70197626083511
"RP11-673E1.4" 0 0
"RP11-293N14.1" 0 0
"RP11-16D22.2" 0 0
"LCMT1-AS1" 0.83745825936737 0.0739989678623963
"ANTXR1" 84.9639470412714 39.8854436778316
"RP11-338C15.2" 0 0
"RFXAP" 7.46099176527294 4.06994323243179
"RP11-644F5.15" 0 0
"RP11-127H13.1" 0 0
"DDX10P1" 0.0761325690333973 0
"SETP1" 0 0
"FAM71A" 0 0
"RP11-572C21.1" 0 0
"BMS1P15" 0 0
"ZNF209P" 0 0
"EPHA8" 0.0761325690333973 2.21996903587189
"RP11-713C19.2" 2.28397707100192 3.32995355380783
"RP11-61G24.1" 0 0
"RP11-434D2.2" 0 0
"RP5-952N6.1" 0 0
"CTD-2014E2.6" 0 0
"MTND6P3" 0 0
"IGLV3-15" 0 0
"IGLV3-16" 0 0
"FMO8P" 0 0
"SDCBP2-AS1" 6.47126836783877 5.9199174289917
"HECA" 13.5515972879447 11.765835890121
"HCG11" 14.2367904092453 11.1738441472218
"HARBI1" 4.33955643490365 4.73593394319336
"MPC1L" 0.0761325690333973 0
"HELB" 3.12143533036929 3.18195561808304
"AC007389.2" 0 0
"AC008173.1" 0 0
"RP11-347D21.2" 0 0
"BRIX1" 35.5539097385965 34.5575179917391
"XAGE3" 0 0.0739989678623963
"CHCHD3" 194.214183604197 243.234607363696
"CTD-2583A14.10" 0 0
"RP11-206F17.2" 7.00419635107255 5.40192465395493
"RP11-116B19.2" 0 0
"CTD-2012K14.2" 0 0
"HN1L" 119.071337968233 110.776454890007
"LRRN1" 0 0.0739989678623963
"COX6A1P2" 39.3605381902664 45.3613672996489
"CLDN9" 0.152265138066795 0
"RP11-140M13.1" 0 0
"AP005901.1" 0 0
"RFPL4AP1" 0 0
"LONP1" 406.624051207375 470.707434572703
"ERICH6B" 0 0
"STAB1" 0 0.147997935724793
"ACOT1" 0.456795414200384 0
"CTB-83J4.1" 0 0
"APAF1" 19.1854073964161 18.869736804911
"RP11-234P3.2" 0 0
"CLDN34" 0 0.0739989678623963
"RP11-883G14.4" 0 0
"TNPO2" 211.191746498644 244.344591881632
"SPATA41" 0.228397707100192 0.221996903587189
"RP11-1057B8.2" 0 0
"CD2BP2" 91.6636131162104 80.1408821949751
"AC010642.2" 0.456795414200384 0.147997935724793
"WDR6" 272.021669156329 236.500701288218
"LINC01579" 0 0.0739989678623963
"RP11-797A18.6" 1.37038624260115 0.295995871449585
"CTD-2270L9.2" 0.228397707100192 0
"NUTM1" 0 0.0739989678623963
"AP000459.7" 0 0
"RP4-758J18.10" 0 0
"CTD-2540B15.12" 0 0
"RPL7P23" 0.0761325690333973 0.369994839311981
"RP11-454P7.1" 0 0
"RPS12P5" 0 0
"AC005777.3" 0 0
"REXO4" 41.4161175541681 54.1672444752741
"AC010240.2" 0.685193121300576 0.739989678623963
"ARL6IP6" 56.1858359466472 56.8312073183203
"RP11-168A11.4" 0.380662845166987 0.221996903587189
"RP11-473M20.9" 0 0
"AC068580.5" 2.05557936390173 5.17992775036774
"PCDHB14" 2.8169050542357 0.59199174289917
"PHBP4" 0.0761325690333973 0.665990710761566
"AC011343.1" 0 0
"RP11-209D14.4" 0 0.147997935724793
"NCRNA00250" 0 0.0739989678623963
"CTD-2349B8.1" 0 0
"ZNF57" 2.7407724852023 3.921945296707
"TMPO-AS1" 4.11115872780345 3.40395252167023
"RPL10AP2" 3.50209817553628 2.73796181090866
"SLC26A3" 0.0761325690333973 0
"RP11-478L17.1" 0 0
"ZNF189" 10.2778968195086 11.9138338258458
"PCDHB19P" 0 0
"RP11-445P17.6" 0 0
"SNX5P1" 2.7407724852023 4.21794116815659
"FASN" 4214.77515425791 4484.63344833266
"RP11-111J6.2" 0 0
"RPP25L" 24.9714826429543 27.6016150126738
"RPS6" 685.116988731542 395.302486320921
"TSPAN33" 48.7248441813743 46.6193497533096
"FAM225A" 0.380662845166987 0.295995871449585
"LRRC73" 0.609060552267178 0.517992775036774
"AC104777.1" 0 0
"HSPE1P13" 0 0
"RP11-305F18.1" 0 0
"CGREF1" 7.00419635107255 10.8038493079099
"WI2-89927D4.1" 0 0
"AC017002.2" 0 0
"UBE3AP2" 0.761325690333973 1.55397832511032
"CICP7" 0 0
"MGAM" 0.152265138066795 0.147997935724793
"RP11-390F4.6" 0 0
"PPP3CC" 9.89723397434165 7.62189368982681
"RP11-432J24.5" 0 0
"ABL2" 129.273102218709 136.898090545433
"AF127577.10" 0 0
"AC119403.1" 0 0.0739989678623963
"DUSP5P2" 0 0
"USP45" 12.4857413214772 11.9878327937082
"EGFL6" 0 0
"CTD-2342N23.3" 0 0
"RPL30P15" 0 0
"TXK" 0 0.0739989678623963
"SIGLEC7" 0 0
"TFPI2" 7.61325690333973 6.58590813975327
"TCOF1" 309.098230275593 338.693275906188
"RPL5P32" 0.0761325690333973 0
"RP3-431C21.1" 0 0
"TUBB2B" 0.152265138066795 4.14394220029419
"AC006942.4" 0.913590828400768 0.443993807174378
"PEG3" 0 0
"KRT15" 0 0
"MTND5P16" 0 0
"PITHD1" 76.3609667404975 70.0770225656892
"IGHV1OR15-4" 0 0
"RPS3AP54" 0 0
"COPB1" 76.7416295856645 73.1849792159099
"LINC01065" 0 0
"OR9A4" 0 0
"RP11-180C16.1" 0.152265138066795 0.295995871449585
"WBP1LP7" 0 0
"RP11-76C10.2" 0 0
"RP11-3K24.2" 0.0761325690333973 0.0739989678623963
"USP9YP1" 0 0
"CNTRL" 40.3502615877006 36.5554901240237
"RP11-76C10.5" 0 0
"TMEM218" 16.4446349112138 14.2818007974425
"SNAPC4" 34.868716617296 58.3111866755683
"KNCN" 0 0
"NDUFA13" 20.2512633628837 13.4678121509561
"RNASE3" 0 0
"RP11-613H2.2" 0 0
"TRPC2" 0 0
"KLRG2" 0 0.0739989678623963
"PPP1R14C" 3.65436331360307 0.665990710761566
"ABRACL" 22.7636381409858 23.8276676516916
"HOXC5" 0.761325690333973 0.739989678623963
"RP4-785G19.5" 0 0
"RP11-20B24.2" 0 0
"UGT2B4" 0 0
"ASUN" 56.9471616369812 67.2650617869182
"YPEL2" 15.3787789447463 8.50988130417557
"RP3-474G15.1" 0 0
"RP11-135M8__A.1" 0 0
"OFD1P10Y" 0 0
"PGBD4" 4.72021928007063 4.21794116815659
"RP11-567L7.5" 0 0
"RP11-278L15.2" 0 0
"RP11-750H9.5" 0 0.0739989678623963
"KLHL6-AS1" 0.0761325690333973 0
"RP11-23I7.1" 0 0
"AC009892.10" 0 0
"EDNRB-AS1" 0.0761325690333973 0.0739989678623963
"CTD-2410N18.5" 0 0
"ANKRD18CP" 0.0761325690333973 0
"CTC-425K20.1" 0 0
"XXyac-YX155B6.7" 0 0
"RP11-30L15.4" 1.29425367356775 1.84997419655991
"SUN5" 0 0
"RPS10P20" 0 0
"PMVK" 35.3255120314963 39.5154488385196
"KIF2B" 0 0
"RP11-157B13.8" 0 0
"FDX1" 14.9981160995793 17.6117543512503
"RP13-786C16.1" 0 0
"SRGAP3" 2.05557936390173 1.62797729297272
"ONECUT3" 0 0
"SFTPC" 1.59878394970134 0.739989678623963
"RGP1" 39.6650684664 48.0993291105576
"OR10AH1P" 0 0
"DDX4" 0 0
"RP11-14C10.2" 0 0
"AC140912.1" 0 0
"MPPE1" 5.25314726330441 5.40192465395493
"RP11-21M24.2" 0 0
"SLC4A9" 0.0761325690333973 0.221996903587189
"RP11-231G15.1" 0 0
"RP11-231G15.3" 0 0
"AC121251.1" 0 0
"RP13-379L11.2" 0 0
"GRIK5" 0.532927983233781 0.147997935724793
"CCDC74B" 0.0761325690333973 0
"RP11-167N24.6" 0 0
"RP1-41C23.1" 0 0.0739989678623963
"RP11-558A11.2" 0.152265138066795 0.147997935724793
"AC098617.1" 0 0
"RP11-748L13.6" 0 0
"KCTD12" 30.2246299062587 28.7115995306097
"RP11-690G19.4" 0 0
"LINC00384" 0 0
"AC013429.5" 0 0
"IGHVII-33-1" 0 0
"CTC-429P9.5" 1.29425367356775 0.813988646486359
"RP11-344N10.2" 0 0
"MRPS7" 94.4043856014127 151.401888246463
"OR6B1" 0 0
"AC093326.2" 0 0
"RP11-540O11.6" 0 0
"HNRNPA1P5" 0 0
"PF4" 0 0
"AP001043.1" 0 0
"AP001462.6" 0.304530276133589 0.517992775036774
"MLN" 0.152265138066795 0
"NECAP1" 44.3852877464706 34.927512831051
"TBXAS1" 8.6029803007739 12.8018214401946
"GPR155" 16.3685023421804 15.7617801546904
"LINC01376" 0.304530276133589 0.295995871449585
"RP11-30H9.1" 0 0
"RASSF1" 77.5029552759985 87.0967851740404
"RP11-112J3.15" 0 0
"AC007327.5" 0 0
"GLIPR2" 5.32927983233781 5.62392155754212
"RP5-1121H13.4" 0 0
"COL15A1" 66.2353350590557 43.3633951673642
"AQP12A" 0 0
"HS6ST1" 11.6482830621098 16.5757688011768
"RP5-1121H13.3" 0 0
"BRD7P6" 0 0
"RP11-699A7.1" 0 0.0739989678623963
"RAB5CP1" 0.0761325690333973 0
"ERCC8" 6.31900322977198 5.54992258967972
"DYRK1B" 3.04530276133589 1.9979721322847
"DSN1" 55.2722451182464 67.9310524976798
"RP11-214K3.22" 0.152265138066795 0
"RP11-38M8.1" 4.33955643490365 3.62594942525742
"RP11-380L11.4" 0 0
"MMP15" 6.31900322977198 3.40395252167023
"CTD-2026K11.6" 4.64408671103724 2.51596490732147
"CTD-2369P2.5" 0.0761325690333973 0.221996903587189
"TMED9" 257.93714388515 202.239179167929
"CTC-429P9.1" 0.609060552267178 0.295995871449585
"SGCE" 42.3297083825689 46.9153456247592
"CTC-429P9.3" 3.80662845166986 1.70197626083511
"B4GALNT2" 0 0
"SHF" 22.5352404338856 9.32386995066193
"RP11-270F18.2" 0 0
"CTD-2001C12.1" 0.152265138066795 0
"FXNP2" 0.228397707100192 0.147997935724793
"AC013436.6" 0 0
"LNP1" 1.44651881163455 1.10998451793594
"DNAJC19P7" 0 0
"RP4-800M22.1" 0.761325690333973 1.10998451793594
"RP11-708H21.1" 0 0
"RNF130" 100.723388831185 82.8048450380214
"PNMA3" 0.152265138066795 0.147997935724793
"MTHFD1P1" 13.7038624260115 15.687781186828
"INHBB" 0.0761325690333973 0.0739989678623963
"SOX5" 58.5459455866825 34.1875231524271
"GSDMC" 0 0
"AC107399.2" 0 0
"RP11-366N18.2" 0 0
"RP3-393P12.1" 0 0
"MOGAT2" 0 0
"AC008154.5" 0 0
"AC012363.13" 0 0
"SDHAP2" 0 0
"XXbac-BPG252P9.10" 0.0761325690333973 0.221996903587189
"DCAF4L2" 0 0
"RP11-292B1.2" 0 0
"RNU6ATAC35P" 0 0
"ZNF574" 32.584739546294 34.5575179917391
"CTA-109P11.4" 0 0
"RP11-123O22.1" 0 0
"HEXIM2" 5.10088212523762 4.14394220029419
"OR7H2P" 0 0
"RP11-44N21.2" 0.0761325690333973 0
"TPD52" 191.245013411894 118.990340322733
"C1orf21" 101.560847090552 92.4247108601329
"APOA4" 0 0
"RP11-640N11.2" 0 0
"GS1-115G20.2" 0 0.0739989678623963
"SGPP1" 14.6174532544123 15.4657842832408
"RP11-283I3.4" 0 0
"RP11-261C10.7" 0 0
"PRR20E" 0 0
"WDR70" 38.523079930899 29.3775902413713
"AC108448.2" 0 0.0739989678623963
"LAT" 1.29425367356775 0.517992775036774
"CRYGA" 0 0
"RP11-305P22.9" 0 0
"ENPP5" 2.28397707100192 4.51393703960617
"TIFA" 5.7099426775048 7.47389575410202
"ATCAY" 0.0761325690333973 0.147997935724793
"TRAM1L1" 0.456795414200384 0.369994839311981
"SRPX" 121.964375591502 134.308126670249
"KRT81" 0 0
"GIP" 0 0
"DIO2-AS1" 0 0
"C1orf122" 47.7351207839401 52.8352630537509
"COMMD8" 11.115355078876 11.6178379543962
"STX16" 228.473839669225 155.471831478895
"FAM43B" 0 0
"CTD-2147F2.1" 0 0
"RAB11B" 126.532329733506 103.45055707163
"RP11-1007J8.1" 0 0
"PARD6A" 4.11115872780345 4.14394220029419
"RP11-33E15.1" 0 0
"SPPL2A" 9.66883626724146 10.8038493079099
